NHSTID,DIVA_NR,Y_KOORD,X_KOORD,CHSTNAME,CNAME,VTYP,HSTTYP,HAFAS_PRIO,LINKTEXT,ZONEN,SYMB_CODE,SYMB_TEXT,LINIEN,E,N,fahrgastza,fahrgast_1,fahrgast_2,fahrgast_3,fahrgast_4,fahrgast_5,fahrgast_6,fahrgast_7,fahrgast_8,fahrgast_9,lng,lat
"8591224","1483",,,"Zürich, Käshaldenstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"75,N6","2683170","1253823","318","330",495.115178082192017,580.253945205478999,561.046215139441983,654.388486055776980,"1483",KAES,1075.369123287669936,1215.434701195219986,8.541024253272475,47.429953690753727
"8591324","2128",,,"Zürich, Röslistrasse",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"7,15,N6","2683195","1249232","373","385",748.667232876711978,835.977205479451982,891.331075697210963,987.321992031872014,"2128",ROES,1584.644438356159981,1878.653067729080021,8.540501156796882,47.388662425014225
"8591276","1643",,,"Zürich, Milchbuck",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"7,9,10,14,69,72,83,N6","2683276","1250248","122","129",15190.937917808199927,14766.178246575300363,17958.801354581701162,17374.789641434301302,"1643",MIBU,29957.116164383500291,35333.590996015998826,8.541762975424017,47.397789398733117
"8590682","3796",,,"Kilchberg ZH, Mythenstrasse",Kilchberg ZH,Bus,"&nbsp;","0",,"150","2",Bus,"163","2683305","1242306","709","731",2.423088246575340,26.687671232876699,3.179710000000000,35.320000000000000,"3796",MYTH,29.110759479452000,38.499710000000000,8.540669685563087,47.326360142781994
"8591309","2030",,,"Zürich, Rathaus",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"4,15","2683401","1247353","378","390",2702.174849315069878,2664.320931506849774,2950.893386454180018,2931.797290836650063,"2030",RATH,5366.495780821919652,5882.690677290829626,8.542878984647997,47.371737874093853
"8588078","619",,,"Zürich, Central",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"3,4,6,7,10,15,31,46,N2,N4,N5,N6,N7,N8,N78","2683475","1247918","237","248",18764.442272328800755,18897.379486027399253,21349.683145019898802,21726.137459761001082,"619",CENT,37661.821758356200007,43075.820604780899885,8.543964002903374,47.376809754916053
"8591287","1724",,,"Zürich, Neumarkt",Zürich,"Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"3,31","2683737","1247473","349","361",1826.225432328770012,2011.934455616439891,2252.084114741040139,2409.108471314740200,"1724",NEUM,3838.159887945209903,4661.192586055780339,8.547349579642498,47.372774466802809
"8591073","465",,,"Zürich, Berninaplatz",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"10,14,N6","2683737","1250915","387","399",2731.117917808220227,2797.978164383559943,3166.915537848609802,3227.744023904379901,"465",BERN,5529.096082191779715,6394.659561752990157,8.547993828986209,47.403729471304274
"8590689","2277",,,"Kilchberg ZH,Schulhaus Dorfstr",Kilchberg ZH,Bus,"&nbsp;","0",,"150","2",Bus,"162,163","2683843","1241808","703","725",5.820873095890410,15.550416684931500,7.888680000000000,21.614590000000000,"2277",SHDO,21.371289780821900,29.503270000000001,8.547692849449955,47.321813208853861
"8590793","1327",,,"Schlieren, Industrie Gaswerk",Schlieren,Bus,"&nbsp;","0",,"154","2",Bus,"307","2677327","1250519","483","495",56.775780821917799,70.980273972602703,75.560000000000002,94.079999999999998,"1327",IGAS,127.756054794521006,169.639999999999986,8.463014080796974,47.400951891883601
"8576245","2986",,,"Regensdorf, Zentrum",Regensdorf,Bus,"&nbsp;","0",,"111","2",Bus,"451,452,485,491,N1","2677529","1253914","730","752",0.000000000000000,1.691068493150680,0.000000000000000,0.000000000000000,"2986",ZREG07,1.691068493150680,0.000000000000000,8.466278693657852,47.431460632649014
"8591274","1640",,,"Zürich, Micafil",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"31,N2","2678206","1249650","356","368",630.864330684931019,616.331971232876981,740.601476892430014,730.727169322708960,"1640",MICA,1247.196301917809933,1471.328646215139997,8.474505336866514,47.393032835062677
"8591155","944",,,"Zürich, Geeringstrasse",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"46,89,485,N4","2678622","1252036","248","259",885.922328767122963,825.148547945204996,1058.605856573710071,958.958406374502033,"944",GEER,1711.070876712329891,2017.564262948209944,8.480434372208666,47.414441526841941
"8591311","2034",,,"Zürich, Rautistrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"67,78,80,N13","2678944","1248583","33","38",1863.666684931509963,1899.594438356160026,2090.361115537849855,2100.779721115539814,"2034",RAUT,3763.261123287670216,4191.140836653389670,8.484091119871662,47.383348826570995
"8591258","1570",,,"Zürich, Lindenplatz",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"2,35,78,80,N13","2679090","1249082","69","74",5951.149780821920103,5640.382246575340105,6897.293187250999836,6555.551633466139720,"1570",LIND,11591.532027397299316,13452.844820717100447,8.486112591261850,47.387819035440010
"8591165","1026",,,"Zürich, Grimselstrasse",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"2","2679391","1248991","218","227",1324.556958904109933,1331.443397260270103,1528.809203187249977,1539.680318725100051,"1026",GRIM,2656.000356164379809,3068.489521912350028,8.490082486562072,47.386964430465540
"8591035","3797",,,"Zürich, Albisrank",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"83,89","2679748","1248201","450","462",687.739753424658034,711.815424657533981,912.549999999999955,948.710000000000036,"3797",ARAN,1399.555178082189968,1861.259999999999991,8.494669247964399,47.379816513149592
"8591200","1239",,,"Zürich, Holzerhurd",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"32,N1","2679829","1253093","408","420",982.083369863014013,911.641753424657963,1114.400358565739907,1022.983266932269999,"1239",HOLZ,1893.725123287669931,2137.383625498010133,8.496615069673448,47.423802237027189
"8591254","1549",,,"Zürich, Letzipark West",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"83,89","2679874","1248931","448","460",825.798821917808027,951.939972602739999,1042.049999999999955,1234.170000000000073,"1549",LPAW,1777.738794520550073,2276.219999999999800,8.496467873835249,47.386366444048235
"8591146","898",,,"Zürich, Friedhof Uetliberg",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"73","2680228","1245860","683","702",14.165205479452100,49.659260273972599,15.199999999999999,47.710000000000001,"898",FUET,63.824465753424697,62.909999999999997,8.500605266347174,47.358704584113084
"8580912","2160",,,"Zürich, Schaufelbergerstrasse",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"9,14,89,215,220,235,236,245,350,N5","2680301","1246994","390","402",2101.227178082190221,1994.739643835619972,2418.292589641429913,2304.612151394419925,"2160",SCHA,4095.966821917810194,4722.904741035849838,8.501774800974935,47.368894278430226
"8591033","7",,,"Zürich, Aargauerstrasse",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"4","2680319","1249583","394","406",270.350493150684997,273.078273972602972,346.419880478087975,348.349601593624982,"7",AARG,543.428767123288026,694.769482071713014,8.502477743155106,47.392176031574486
"8591034","46",,,"Zürich, Albisgütli",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"13,17","2680775","1245121","384","396",462.541205479452003,676.664986301370050,475.892828685259019,701.210756972111994,"46",ALBG,1139.206191780820063,1177.103585657370104,8.507711765832676,47.351991602297886
"8591250","3457",,,"Zürich, Lerchenrain",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"37","2680815","1252049","471","483",68.037890410958894,91.255698630137005,80.430000000000007,103.049999999999997,"3457",LERA,159.293589041095998,183.479999999999990,8.509492321932809,47.414292941750539
"8591249","1539",,,"Zürich, Lerchenhalde",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"37,80","2680848","1251754","84","89",599.259999999999991,740.200054794520042,684.857928286853053,839.027729083665008,"1539",LERC,1339.460054794519920,1523.885657370519993,8.509876186682908,47.411635864209771
"8591385","2596",,,"Zürich, Strassenverkehrsamt",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"13,17,32,89,N5","2681045","1245254","383","395",1950.800246575339997,2069.316054794519914,2232.255657370520112,2350.309083665340040,"2596",STRV,4020.116301369860139,4582.564741035859697,8.511308929344876,47.353154596058843
"8591448","3019",,,"Zürich, Zypressenstrasse",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"2,3,N14","2681195","1247873","214","223",1945.150821917809935,1885.026136986299889,2199.084422310760147,2114.881593625500045,"3019",ZYPR,3830.176958904110052,4313.966015936260192,8.513768924124077,47.376689952197374
"8591346","2289",,,"Zürich, Schumacherweg",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"80","2681203","1251823","85","90",534.569835616438013,665.620438356163959,598.975019920319028,748.855059760956010,"2289",SWEG,1200.190273972599925,1347.830079681280040,8.514591952088216,47.412212720771890
"8591135","927",,,"Zürich, Förrlibuckstrasse",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"8,17,N13","2681427","1249602","221","231",1512.322438356160092,1536.805424657530011,1930.272071713149899,1957.035139442230047,"927",FOER,3049.127863013689876,3887.307211155380173,8.517155208536021,47.392210875891898
"8591060","3029",,,"Zürich, Bahnhof Hardbrücke",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"8,33,72,83,N5,N8","2681433","1248823","162","169",9074.164441643839382,8504.177114794520094,10766.491359362500589,10121.050704780900560,"3029",HSBB,17578.341556438401312,20887.542064143399330,8.517092875687206,47.385204301245714
"8591417","2800",,,"Zürich, Waidfussweg",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"13,N4","2681516","1249969","239","250",853.607150684931980,880.350630136985956,956.318605577689027,983.425976095618012,"2800",WAIF,1733.957780821920096,1939.744581673309995,8.518400780442882,47.395500428136131
"8591341","2256",,,"Zürich, Schmiede Wiedikon",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"9,14,67,72,76,215,220,235,236,245,350,N5","2681605","1247149","42","47",8180.755506849310223,7979.291013698630195,9473.911474103590081,9211.730996015940036,"2256",SWIE,16160.046520547899490,18685.642470119499194,8.519065269321610,47.370128076507108
"8590781","6009",,,"Rüschlikon, Rebsteig",Rüschlikon,Bus,"&nbsp;","0",,"150","2",Bus,N15,"2684090","1240760","721","743",0.255013698630137,1.995945205479450,0.000000000000000,0.000000000000000,"6009",RREB,2.250958904109590,0.000000000000000,8.550763245760400,47.312356571392591
"8591140","888",,,"Zürich, Friedackerstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"75","2684148","1251161","326","338",585.002109589040970,659.742630136986008,661.563147410358965,740.331553784860944,"888",FRIA,1244.744739726030048,1401.894701195220023,8.553484430371654,47.405889427476417
"8590773","515",,,"Rüschlikon, Bodengasse",Rüschlikon,Bus,"&nbsp;","0",,"150","2",Bus,"165","2684240","1240547","272","283",45.517589041095903,46.719753424657497,54.380000000000003,56.430000000000000,"515",BODE,92.237342465753400,110.810000000000002,8.552706821114867,47.310421814901616
"8590828","4108",,,"Thalwil, Seehaldenstrasse",Thalwil,Bus,"&nbsp;","0",,"150","2",Bus,"156,N15","2684358","1239142","722","744",0.000000000000000,0.803506849315068,0.000000000000000,0.000000000000000,"4108",SEHA01,0.803506849315068,0.000000000000000,8.554003078093587,47.297770822646058
"8591364","2388",,,"Zürich, Signaustrasse",Zürich,"Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"11,31","2684528","1246423","115","121",1252.886780273970089,1252.319451232880056,1495.995118725099928,1530.088684063739947,"2388",SIGN,2505.206231506850145,3026.083802788839876,8.557623206786648,47.363230448010363
"8590629","1925",,,"Glattbrugg, Post",Glattbrugg,Bus,"&nbsp;","0",,"121","2",Bus,"768,N7","2684676","1253893","459","471",0.149589041095890,2.184000000000000,0.000000000000000,0.000000000000000,"1925",PGLA07,2.333589041095890,0.000000000000000,8.560996522337982,47.430391207658353
"8591128","6460",,,"Zürich, Fernsehstudio",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"11,12,781","2684749","1252534","97","103",1121.243369863010003,1008.655178082189991,1365.871434262950061,1229.375298804779959,"6460",ZFER,2129.898547945199880,2595.246733067730020,8.561706203695136,47.418160062229546
"8591152","908",,,"Zürich, Frohburg",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"75,N11","2684824","1250979","327","339",145.675068493151002,194.647698630137000,156.671474103586007,208.352629482071990,"908",FROB,340.322767123287974,365.024103585657997,8.562404867275667,47.404165930632757
"8573165","2333",,,"Thalwil, Schützenhaus",Thalwil,Bus,"&nbsp;","0",,"150","2",Bus,"140,240,N15","2684995","1238033","725","747",0.017095890410959,1.938958904109590,0.000000000000000,0.000000000000000,"2333",THSH01,1.956054794520550,0.000000000000000,8.562214368080459,47.287715234926914
"8591231","3648",,,"Zürich, Klosbach",Zürich,Trolleybus,"&nbsp;","0",,"110","2",Bus,"33","2685010","1247186","344","356",267.347908767122988,381.291745479452004,309.675445019920005,435.638514342628980,"3648",KLOB,648.639654246574992,745.313959362548985,8.564148009890397,47.370030380408394
"8590824","3378",,,"Thalwil, Post",Thalwil,Bus,"&nbsp;","0",,"150","2",Bus,"156,N15","2685014","1239045","728","750",1.138301369863010,1.367671232876710,0.000000000000000,0.000000000000000,"3378",PTHA01,2.505972602739720,0.000000000000000,8.562657120074540,47.296814259630167
"8591087","3445",,,"Zürich, Bircher-Benner",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"751","2685050","1247821","431","443",37.155780821917801,66.222547945205505,45.939999999999998,84.370000000000005,"3445",BIBE,103.378328767122994,130.310000000000002,8.564798182739207,47.375735985938611
"8591180","1138",,,"Zürich, Hedwigsteig",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"11","2685092","1246119","116","122",884.979561643835950,1170.418575342469921,1069.491474103590008,1382.505338645419897,"1138",HEDW,2055.398136986309964,2451.996812749010132,8.565030759542676,47.360423888476035
"8576201","418",,,"Zollikon, Bahnübergang",Zollikon,Bus,"&nbsp;","0",,"140","2",Bus,"910,912,916,N18","2685196","1244508","2","5",68.826054794520502,71.180082191780798,89.010000000000005,90.069999999999993,"418",BUEB,140.006136986300987,179.080000000000013,8.566100881391550,47.345922110833072
"8587799","6506",,,"Kloten Balsberg, Bahnhof",Kloten,"Bus,Tram","&nbsp;","2",,"121","3",Bus Tram,"10,12,510,736","2685221","1255151","575","593",570.927232876711969,535.079397260274050,698.440000000000055,643.159999999999968,"6506",BABH07,1106.006630136989997,1341.599999999999909,8.568459521571874,47.441634255010165
"8576183","2363",,,"Zollikon, Seestrasse",Zollikon,Bus,"&nbsp;","0",,"140","2",Bus,"910","2685296","1244134","616","635",8.439643835616440,16.911342465753400,10.730000000000000,21.539999999999999,"2363",SEES,25.350986301369801,32.270000000000003,8.567352899796495,47.342545646416383
"8591114","711",,,"Zürich, Dreiwiesen",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"751","2685864","1248176","430","442",37.221479452054801,54.220328767123299,40.060000000000002,57.020000000000003,"711",DREW,91.441808219178100,97.079999999999998,8.575643210671357,47.378823036707054
"8576204","476",,,"Zollikon, Beugi",Zollikon,Bus,"&nbsp;","0",,"140","2",Bus,"912,916","2685889","1243468","5","8",303.385397260273976,343.808630136985983,364.649999999999977,416.850000000000023,"476",BEUG,647.194027397260015,781.500000000000000,8.575071382095636,47.336479053857595
"8576186","1277",,,"Zollikon, Höhestrasse",Zollikon,Bus,"&nbsp;","0",,"140","2",Bus,"910,N18","2686371","1243850","614","633",54.623205479452103,122.402986301370007,64.010000000000005,147.030000000000001,"1277",HSTR,177.026191780821989,211.039999999999992,8.581521706829529,47.339851572430817
"8590510","3560",,,"D'dorf, Sportanl Heerenschürli",Dübendorf,Bus,"&nbsp;","0",,"121","2",Bus,"759,N11","2687329","1251050","451","463",0.000000000000000,0.252164383561644,0.000000000000000,0.000000000000000,"3560",SPHE,0.252164383561644,0.000000000000000,8.595601172590834,47.404477031241214
"8591065","2575",,,"Zürich, Bahnhof Stettbach",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"7,12,743,744,745,751,752,754,760","2687381","1250250","419","431",6770.297205479449985,5952.160328767119609,7876.543824701199810,6983.385099601589900,"2575",BSTE,12722.457534246599607,14859.928924302799714,8.596133659390070,47.397275571095427
"8590569","1478",,,"Dübendorf, Kämmaten",Dübendorf,Bus,"&nbsp;","0",,"121","2",Bus,"751","2687433","1249385","425","437",6.665806356164380,5.602002356164380,7.869320000000000,7.005860000000000,"1478",KAMM,12.267808712328801,14.875180000000000,8.596653297885693,47.389489532150762
"8591432","3772",,,"Zürich, Wiesliacher",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"91","2687501","1245575","654","673",48.643178082191803,20.291561643835600,56.600000000000001,23.000000000000000,"3772",WACH,68.934739726027402,79.599999999999994,8.596809046050707,47.355216104396057
"8590579","3296",,,"Dübendorf, Neugut Süd",Dübendorf,Bus,"&nbsp;","0",,"121","2",Bus,"759,N11","2687786","1250863","452","464",0.071232876712329,0.799232876712329,0.000000000000000,0.000000000000000,"3296",NEUS,0.870465753424658,0.000000000000000,8.601618126607285,47.402734544179509
"8576214","1341",,,"Itschnach, Dorf",Itschnach,Bus,"&nbsp;","0",,"140","2",Bus,"912,919,N18","2687962","1242532","15","18",299.378657534246997,289.180739726027014,365.490000000000009,350.670000000000016,"1341",ITDO,588.559397260273954,716.159999999999968,8.602312779924192,47.327787967786527
"8590583","3785",,,"Dübendorf, Ringwiesen",Dübendorf,Tram,"&nbsp;","2",,"121","5",Tram,"12","2687991","1250288","582","600",585.740630136986056,586.530164383562010,718.149999999999977,718.809999999999945,"3785",RINW,1172.270794520549998,1436.960000000000036,8.604220430748551,47.397536100784635
"8590575","1572",,,"Dübendorf, Lindenplatz",Dübendorf,Bus,"&nbsp;","0",,"121","2",Bus,"748,752,759,N17","2689197","1250416","733","755",0.443068493150685,0.284931506849315,0.000000000000000,0.000000000000000,"1572",DLIN,0.728000000000000,0.000000000000000,8.620219153718470,47.398525002098502
"8596005","6999",,,"Binz bei Maur, Twäracher",Binz bei Maur,Bus,"&nbsp;","0",,"121","2",Bus,"703","2689506","1246236","565","583",33.849638356164398,35.776405479452102,43.457999999999998,48.747999999999998,"6999",TWÄR,69.626043835616500,92.206000000000003,8.623475801810413,47.360891445255049
"8591826","490",,,"Binz bei Maur, Post",Binz bei Maur,Bus,"&nbsp;","0",,"121","2",Bus,"701,N16","2689852","1245819","569","587",274.806761643836012,253.204252054795006,332.528000000000020,299.492000000000019,"490",MPOS,528.011013698631018,632.019999999999982,8.627971669771984,47.357094173857291
"8590905","2850",,,"Wangen, Weidli",Wangen bei Dübendorf,Bus,"&nbsp;","0",,"121","2",Bus,"796,N17","2690656","1251987","739","761",0.428821917808219,1.787945205479450,0.000000000000000,0.000000000000000,"2850",WELI,2.216767123287670,0.000000000000000,8.639862129211261,47.412453971139293
"8590537","6698",,,"Dietikon, Weinberg",Dietikon,Bus,"&nbsp;","0",,"154","2",Bus,"325","2671232","1250593","595","613",25.956821917808199,37.740356164383599,28.579999999999998,36.909999999999997,"6698",DWEI,63.697178082191797,65.489999999999995,8.382290468990020,47.402304756322501
"8590203","729",,,"Bergdietikon, Dünni",Bergdietikon,Bus,"&nbsp;","0",,"184","2",Bus,"305,315","2672058","1249763","553","570",31.780136986301400,1.696136986301370,39.016932270916300,2.009920318725100,"729",DUEN,33.476273972602797,41.026852589641400,8.393098342757108,47.394750286314533
"8590515","1091",,,"Dietikon, Hagackerstrasse",Dietikon,Bus,"&nbsp;","0",,"154","2",Bus,"309","2672306","1252299","539","556",44.936458082191798,60.537649863013698,60.127200000000002,81.312200000000004,"1091",HAGA,105.474107945206001,141.439400000000006,8.396793098036889,47.417530625606965
"8590517","1226",,,"Dietikon, Hofacker",Dietikon,Bus,"&nbsp;","0",,"154","2",Bus,"303","2673455","1250170","627","646",216.559041095889995,202.554712328767010,253.770000000000010,239.550000000000011,"1226",HACK,419.113753424656977,493.319999999999993,8.411667836040840,47.398256352962278
"8590841","1725",,,"Urdorf, Neumatt",Urdorf,Bus,"&nbsp;","0",,"154","2",Bus,"302,308,314,N30","2674130","1248950","188","196",222.414117260273997,217.817229589041006,276.532800000000009,264.488800000000026,"1725",NEUT,440.231346849315003,541.021600000000035,8.420406327130436,47.387208663024069
"8590848","2440",,,"Urdorf, Spitzacker",Urdorf,Bus,"&nbsp;","0",,"154","2",Bus,"302,308,311,314,N30","2674241","1248633","189","197",450.390846027397004,315.969244931506978,524.898800000000051,366.654400000000010,"2440",SPIT,766.360090958904038,891.553199999999947,8.421823668242341,47.384345218744130
"8590847","3590",,,"Urdorf, Sonne",Urdorf,Bus,"&nbsp;","0",,"154","2",Bus,"302,314","2674315","1248313","493","505",75.988982465753395,90.184589041095904,94.648600000000002,111.364999999999995,"3590",SONU,166.173571506848987,206.013599999999997,8.422750432928606,47.381458948008373
"8590526","3472",,,"Dietikon, Schönenwerd",Dietikon,Bus,"&nbsp;","0",,"154","2",Bus,"311","2674437","1250062","584","602",41.261643835616397,67.864904109589006,43.920000000000002,70.189999999999998,"3472",SWER,109.126547945205004,114.109999999999999,8.424656852366761,47.397174819106681
"8590789","6299",,,"Schlieren, Am Rietpark",Schlieren,Bus,"&nbsp;","0",,"154","2",Bus,"307","2675972","1250549","486","498",8.445753424657530,9.554410958904111,11.539999999999999,12.800000000000001,"6299",SAMR,18.000164383561600,24.340000000000000,8.445070800866047,47.401379380017239
"8591833","6825",,,"Unterengstringen, Sennenbüel",Unterengstringen,Bus,"&nbsp;","0",,"154","2",Bus,"302,304,308,N4","2676233","1251863","166","174",367.236301369862986,209.362356164384011,429.173585657369983,239.754501992032004,"6825",USEN,576.598657534246968,668.928087649401959,8.448752089097328,47.413166577757117
"8594732","2751",,,"Unterengstringen, Sennenbüel N",Unterengstringen,Bus,"&nbsp;","0",,"154","2",Bus,"302,304,308","2676275","1251900","174","182",179.640849315068010,367.070273972602990,215.810000000000002,441.329999999999984,"2751",USNO,546.711123287670944,657.139999999999986,8.449314863549382,47.413494470129216
"8591329","2550",,,"Zürich, Saalsporthalle",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"5,13,17,89,200,210,444,445","2681725","1245787","313","325",1526.633397260269930,1226.175972602740103,1932.360438247010052,1525.900438247010015,"2550",SAAL,2752.809369863010033,3458.260876494020067,8.520405281159849,47.357864154576887
"8591365","6463",,,"Zürich, Sihlcity",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"89,200,210,444,445","2681865","1245801","525","542",940.354109589040945,830.163671232877050,1071.170000000000073,941.120000000000005,"6463",SIHC,1770.517780821920041,2012.289999999999964,8.522260760637938,47.357972689888541
"8591227","1386",,,"Zürich, Kernstrasse",Zürich,Trolleybus,"&nbsp;","0",,"110","2",Bus,"32","2681991","1247641","409","421",1196.581479452049962,985.751506849314978,1389.224701195219950,1167.198007968130014,"1386",KERN,2182.332986301370056,2556.422709163350191,8.524265323840416,47.374504917653098
"8590767","1799",,,"Rümlang, Gemeindehaus",Rümlang,Bus,"&nbsp;","0",,"121","2",Bus,"742,795,N6","2682295","1256023","746","768",0.005698630136986,0.790684931506849,0.000000000000000,0.000000000000000,"1799",RGEM07,0.796383561643835,0.000000000000000,8.529833296657175,47.449848706432526
"8591077","470",,,"Zürich, Besenrainstrasse",Zürich,Trolleybus,"&nbsp;","0",,"110","2",Bus,"72","2682307","1244418","157","164",30.922109589041099,193.821178082192006,35.816693227091598,222.320996015936004,"470",BESE,224.743287671232991,258.137689243027978,8.527856615609888,47.345479703185589
"8594236","6682",,,"Rümlang, Hörnlistrasse",Rümlang,Bus,"&nbsp;","0",,"121","2",Bus,"742,795,N6","2682364","1255565","745","767",0.000000000000000,0.661041095890411,0.000000000000000,0.000000000000000,"6682",RHOE07,0.661041095890411,0.000000000000000,8.530663591901128,47.445721198564385
"8591066","3043",,,"Zürich, Bahnhof Wipkingen",Zürich,Trolleybus,"&nbsp;","0",,"110","2",Bus,"33,46","2682379","1249744","332","344",3168.637818630139918,2923.807449589040061,3603.598819920319784,3324.416888844620189,"3043",BWIP,6092.445268219180434,6928.015708764940427,8.529789331505960,47.393369562345832
"8591290","1744",,,"Zürich, Nordheimstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"40","2682418","1250876","302","313",12.331397260274001,22.128767123287702,12.900000000000000,23.699999999999999,"1744",NORH,34.460164383561697,36.600000000000001,8.530514465508068,47.403545120528037
"8590484","2660",,,"Adliswil, Tiefacker",Adliswil,Bus,"&nbsp;","0",,"150","2",Bus,"184,N12","2682515","1241206","257","268",60.089808219178103,52.665315068493200,69.939999999999998,62.719999999999999,"2660",TIAK01,112.755123287670997,132.659999999999997,8.530017738805904,47.316566575089659
"8591293","1821",,,"Zürich, Oberwiesenstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"61,62","2682581","1251649","57","62",1020.358931506850013,1171.250602739730084,1195.041155378489975,1384.301792828689941,"1821",OBEW,2191.609534246580097,2579.342948207180143,8.532816428315856,47.410476515624850
"8591404","2689",,,"Zürich, Tunnelstrasse",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"6,7,13,17","2682628","1246720","381","393",2317.117945205479828,2158.828520547950120,3030.232310756970037,2808.205776892430094,"2689",TUNN,4475.946465753429948,5838.438087649399677,8.532528744765463,47.366142433682306
"8591304","2005",,,"Zürich, Post Wollishofen",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"7,70,184,185","2682694","1244311","304","316",1148.626493150680062,968.825013698629959,1270.737649402389934,1084.043386454180109,"2005",PWOL,2117.451506849310135,2354.781035856569815,8.532957671895161,47.344468975811765
"8591296","3786",,,"Zürich, Okenstrasse",Zürich,Trolleybus,"&nbsp;","0",,"110","2",Bus,"46","2682716","1249153","532","549",333.503671232877025,191.586876712329001,381.762390438246996,211.661872509960006,"3786",OKEN,525.090547945206026,593.424262948207002,8.534143261638913,47.388012269797912
"8591241","3141",,,"Zürich, Landiwiese",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"161,165,N15","2682780","1245037","281","292",91.474794520547903,82.642931506849294,89.079999999999998,87.670000000000002,"3141",LAND,174.117726027396998,176.750000000000000,8.534229734482969,47.350987429455039
"8590468","6593",,,"Adliswil, Eichenweg",Adliswil,Bus,"&nbsp;","0",,"150","2",Bus,"185,E,N12","2682787","1241592","262","273",119.848301369862995,101.921424657534004,157.813187250996009,129.199999999999989,"6593",EWEG,221.769726027397013,287.013187250995998,8.533686143868678,47.320003997218585
"8587347","2109",,,"Zürich, Rote Fabrik",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"161,165,N15","2682935","1244129","279","290",180.195479452054997,180.173671232877012,174.310000000000002,193.129999999999995,"2109",ROTE,360.369150684931981,367.439999999999998,8.536112850462485,47.342801894474221
"8587348","412",,,"Zürich, Bahnhofplatz/HB",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"3,10,14,31,N2,N8","2683122","1247962","234","244",23541.380833972598339,21326.919641917800618,25789.521133067701157,23057.171511155400367,"412",BPLA,44868.300475890398957,48846.692644223097886,8.539298519856215,47.377250089029346
"8590672","589",,,"Kilchberg ZH, Bächlerstrasse",Kilchberg ZH,Bus,"&nbsp;","0",,"150","2",Bus,"163","2683220","1242602","710","732",2.006246575342470,8.784082191780820,2.760000000000000,11.570000000000000,"589",BAEC,10.790328767123301,14.330000000000000,8.539600301811888,47.329032948497954
